,name,lat,lng,location,census_idx,census_tract,TRACTCE,polys,NAME
68,OMG Tea,37.7254643,-122.402527,"(37.7254643, -122.402527)",9,23300,23300,"POLYGON ((-122.402105 37.72779, -122.399867 37.730292, -122.396409 37.72980099999999, -122.392699 37.729284, -122.393284 37.727764, -122.396682 37.720266, -122.397025 37.719515, -122.398515 37.717664, -122.398863 37.718683, -122.400785 37.723616, -122.401183 37.724588, -122.402105 37.72779))",233.0
69,Bloomstock,37.72846,-122.39397,"(37.72846, -122.39397)",9,23300,23300,"POLYGON ((-122.402105 37.72779, -122.399867 37.730292, -122.396409 37.72980099999999, -122.392699 37.729284, -122.393284 37.727764, -122.396682 37.720266, -122.397025 37.719515, -122.398515 37.717664, -122.398863 37.718683, -122.400785 37.723616, -122.401183 37.724588, -122.402105 37.72779))",233.0
70,Cafe Envy,37.72777,-122.39384,"(37.72777, -122.39384)",9,23300,23300,"POLYGON ((-122.402105 37.72779, -122.399867 37.730292, -122.396409 37.72980099999999, -122.392699 37.729284, -122.393284 37.727764, -122.396682 37.720266, -122.397025 37.719515, -122.398515 37.717664, -122.398863 37.718683, -122.400785 37.723616, -122.401183 37.724588, -122.402105 37.72779))",233.0
71,BBC Cafe,37.72605,-122.40141,"(37.72605, -122.40141)",9,23300,23300,"POLYGON ((-122.402105 37.72779, -122.399867 37.730292, -122.396409 37.72980099999999, -122.392699 37.729284, -122.393284 37.727764, -122.396682 37.720266, -122.397025 37.719515, -122.398515 37.717664, -122.398863 37.718683, -122.400785 37.723616, -122.401183 37.724588, -122.402105 37.72779))",233.0
72,Snowbird Coffee,37.76308,-122.46591,"(37.76308, -122.46591)",11,30202,30202,"POLYGON ((-122.47073 37.76577899999999, -122.464297 37.765963, -122.464172 37.764131, -122.464042 37.762269, -122.463912 37.760405, -122.469263 37.760171, -122.470335 37.760124, -122.470468 37.762027, -122.470595 37.763849, -122.47073 37.76577899999999))",302.02
73,Beanery,37.7638261367704,-122.466385270526,"(37.7638261367704, -122.466385270526)",11,30202,30202,"POLYGON ((-122.47073 37.76577899999999, -122.464297 37.765963, -122.464172 37.764131, -122.464042 37.762269, -122.463912 37.760405, -122.469263 37.760171, -122.470335 37.760124, -122.470468 37.762027, -122.470595 37.763849, -122.47073 37.76577899999999))",302.02
74,Tartine Inner Sunset,37.7654012467317,-122.466277216018,"(37.7654012467317, -122.466277216018)",11,30202,30202,"POLYGON ((-122.47073 37.76577899999999, -122.464297 37.765963, -122.464172 37.764131, -122.464042 37.762269, -122.463912 37.760405, -122.469263 37.760171, -122.470335 37.760124, -122.470468 37.762027, -122.470595 37.763849, -122.47073 37.76577899999999))",302.02
75,Little Sweet,37.76493,-122.46665,"(37.76493, -122.46665)",11,30202,30202,"POLYGON ((-122.47073 37.76577899999999, -122.464297 37.765963, -122.464172 37.764131, -122.464042 37.762269, -122.463912 37.760405, -122.469263 37.760171, -122.470335 37.760124, -122.470468 37.762027, -122.470595 37.763849, -122.47073 37.76577899999999))",302.02
76,Starbucks,37.764205,-122.466024,"(37.764205, -122.466024)",11,30202,30202,"POLYGON ((-122.47073 37.76577899999999, -122.464297 37.765963, -122.464172 37.764131, -122.464042 37.762269, -122.463912 37.760405, -122.469263 37.760171, -122.470335 37.760124, -122.470468 37.762027, -122.470595 37.763849, -122.47073 37.76577899999999))",302.02
77,The Beanery,37.764253158956,-122.464595011662,"(37.764253158956, -122.464595011662)",11,30202,30202,"POLYGON ((-122.47073 37.76577899999999, -122.464297 37.765963, -122.464172 37.764131, -122.464042 37.762269, -122.463912 37.760405, -122.469263 37.760171, -122.470335 37.760124, -122.470468 37.762027, -122.470595 37.763849, -122.47073 37.76577899999999))",302.02
78,Holy Gelato!,37.7624176,-122.4660266,"(37.7624176, -122.4660266)",11,30202,30202,"POLYGON ((-122.47073 37.76577899999999, -122.464297 37.765963, -122.464172 37.764131, -122.464042 37.762269, -122.463912 37.760405, -122.469263 37.760171, -122.470335 37.760124, -122.470468 37.762027, -122.470595 37.763849, -122.47073 37.76577899999999))",302.02
79,Donut World,37.76237,-122.46641,"(37.76237, -122.46641)",11,30202,30202,"POLYGON ((-122.47073 37.76577899999999, -122.464297 37.765963, -122.464172 37.764131, -122.464042 37.762269, -122.463912 37.760405, -122.469263 37.760171, -122.470335 37.760124, -122.470468 37.762027, -122.470595 37.763849, -122.47073 37.76577899999999))",302.02
80,Tart To Tart,37.76385,-122.46483,"(37.76385, -122.46483)",11,30202,30202,"POLYGON ((-122.47073 37.76577899999999, -122.464297 37.765963, -122.464172 37.764131, -122.464042 37.762269, -122.463912 37.760405, -122.469263 37.760171, -122.470335 37.760124, -122.470468 37.762027, -122.470595 37.763849, -122.47073 37.76577899999999))",302.02
81,The Posh Bagel,37.7643,-122.46588,"(37.7643, -122.46588)",11,30202,30202,"POLYGON ((-122.47073 37.76577899999999, -122.464297 37.765963, -122.464172 37.764131, -122.464042 37.762269, -122.463912 37.760405, -122.469263 37.760171, -122.470335 37.760124, -122.470468 37.762027, -122.470595 37.763849, -122.47073 37.76577899999999))",302.02
82,Hi-T Cafe & Deli,37.70798,-122.455879,"(37.70798, -122.455879)",12,31400,31400,"POLYGON ((-122.46264 37.717936, -122.462245 37.71822, -122.459187 37.71823, -122.456108 37.718235, -122.454189 37.718239, -122.453378 37.717768, -122.451895 37.716978, -122.450378 37.716169, -122.448582 37.718411, -122.448727 37.71745, -122.449627 37.715739, -122.452884 37.712829, -122.455028 37.711317, -122.455619 37.711066, -122.456376 37.710825, -122.457312 37.710648, -122.460858 37.710586, -122.462556 37.711254, -122.462569 37.71315, -122.462602 37.714308, -122.462615 37.715619, -122.46264 37.717936))",314.0
83,7-Eleven,37.7098732,-122.4580028,"(37.7098732, -122.4580028)",12,31400,31400,"POLYGON ((-122.46264 37.717936, -122.462245 37.71822, -122.459187 37.71823, -122.456108 37.718235, -122.454189 37.718239, -122.453378 37.717768, -122.451895 37.716978, -122.450378 37.716169, -122.448582 37.718411, -122.448727 37.71745, -122.449627 37.715739, -122.452884 37.712829, -122.455028 37.711317, -122.455619 37.711066, -122.456376 37.710825, -122.457312 37.710648, -122.460858 37.710586, -122.462556 37.711254, -122.462569 37.71315, -122.462602 37.714308, -122.462615 37.715619, -122.46264 37.717936))",314.0
84,Beanstalk Café - Inner Richmond,37.78451,-122.4665,"(37.78451, -122.4665)",13,40200,40200,"POLYGON ((-122.472583 37.786317, -122.472352 37.787234, -122.470912 37.787221, -122.466924 37.788132, -122.464781 37.788564, -122.464551 37.784792, -122.464284 37.781089, -122.466432 37.78099, -122.467492 37.780938, -122.472264 37.780747, -122.472379 37.782581, -122.472516 37.784453, -122.472583 37.786317))",402.0
85,All Star Donuts,37.78259,-122.46896,"(37.78259, -122.46896)",13,40200,40200,"POLYGON ((-122.472583 37.786317, -122.472352 37.787234, -122.470912 37.787221, -122.466924 37.788132, -122.464781 37.788564, -122.464551 37.784792, -122.464284 37.781089, -122.466432 37.78099, -122.467492 37.780938, -122.472264 37.780747, -122.472379 37.782581, -122.472516 37.784453, -122.472583 37.786317))",402.0
86,Mr & Mrs Tea House,37.783292,-122.465241822931,"(37.783292, -122.465241822931)",13,40200,40200,"POLYGON ((-122.472583 37.786317, -122.472352 37.787234, -122.470912 37.787221, -122.466924 37.788132, -122.464781 37.788564, -122.464551 37.784792, -122.464284 37.781089, -122.466432 37.78099, -122.467492 37.780938, -122.472264 37.780747, -122.472379 37.782581, -122.472516 37.784453, -122.472583 37.786317))",402.0
87,Ashley's Cafe,37.78514,-122.46547,"(37.78514, -122.46547)",13,40200,40200,"POLYGON ((-122.472583 37.786317, -122.472352 37.787234, -122.470912 37.787221, -122.466924 37.788132, -122.464781 37.788564, -122.464551 37.784792, -122.464284 37.781089, -122.466432 37.78099, -122.467492 37.780938, -122.472264 37.780747, -122.472379 37.782581, -122.472516 37.784453, -122.472583 37.786317))",402.0
88,Aroma Tea Shop,37.782718,-122.464236,"(37.782718, -122.464236)",13,40200,40200,"POLYGON ((-122.472583 37.786317, -122.472352 37.787234, -122.470912 37.787221, -122.466924 37.788132, -122.464781 37.788564, -122.464551 37.784792, -122.464284 37.781089, -122.466432 37.78099, -122.467492 37.780938, -122.472264 37.780747, -122.472379 37.782581, -122.472516 37.784453, -122.472583 37.786317))",402.0
89,Cafe Coco,37.7808001,-122.4644324,"(37.7808001, -122.4644324)",13,40200,40200,"POLYGON ((-122.472583 37.786317, -122.472352 37.787234, -122.470912 37.787221, -122.466924 37.788132, -122.464781 37.788564, -122.464551 37.784792, -122.464284 37.781089, -122.466432 37.78099, -122.467492 37.780938, -122.472264 37.780747, -122.472379 37.782581, -122.472516 37.784453, -122.472583 37.786317))",402.0
90,Kowloon Tong Dessert Cafe,37.7813606262207,-122.465614318848,"(37.7813606262207, -122.465614318848)",13,40200,40200,"POLYGON ((-122.472583 37.786317, -122.472352 37.787234, -122.470912 37.787221, -122.466924 37.788132, -122.464781 37.788564, -122.464551 37.784792, -122.464284 37.781089, -122.466432 37.78099, -122.467492 37.780938, -122.472264 37.780747, -122.472379 37.782581, -122.472516 37.784453, -122.472583 37.786317))",402.0
91,Cinderella Bakery & Cafe,37.77745,-122.46374,"(37.77745, -122.46374)",14,45100,45100,"POLYGON ((-122.464284 37.781089, -122.461068 37.781227, -122.458878 37.781326, -122.458505 37.77619, -122.458371 37.774309, -122.460553 37.774031, -122.463749 37.773624, -122.464011 37.777235, -122.464284 37.781089))",451.0
92,Little Sweet,37.781425,-122.4608022,"(37.781425, -122.4608022)",14,45100,45100,"POLYGON ((-122.464284 37.781089, -122.461068 37.781227, -122.458878 37.781326, -122.458505 37.77619, -122.458371 37.774309, -122.460553 37.774031, -122.463749 37.773624, -122.464011 37.777235, -122.464284 37.781089))",451.0
93,The Velo Rouge Cafe,37.775456,-122.458237,"(37.775456, -122.458237)",14,45100,45100,"POLYGON ((-122.464284 37.781089, -122.461068 37.781227, -122.458878 37.781326, -122.458505 37.77619, -122.458371 37.774309, -122.460553 37.774031, -122.463749 37.773624, -122.464011 37.777235, -122.464284 37.781089))",451.0
94,Tastebuds,37.77715801324,-122.46266875416,"(37.77715801324, -122.46266875416)",14,45100,45100,"POLYGON ((-122.464284 37.781089, -122.461068 37.781227, -122.458878 37.781326, -122.458505 37.77619, -122.458371 37.774309, -122.460553 37.774031, -122.463749 37.773624, -122.464011 37.777235, -122.464284 37.781089))",451.0
95,Java Source Market,37.779158,-122.459562,"(37.779158, -122.459562)",14,45100,45100,"POLYGON ((-122.464284 37.781089, -122.461068 37.781227, -122.458878 37.781326, -122.458505 37.77619, -122.458371 37.774309, -122.460553 37.774031, -122.463749 37.773624, -122.464011 37.777235, -122.464284 37.781089))",451.0
96,Philz Coffee,37.7235427,-122.4537285,"(37.7235427, -122.4537285)",15,31201,31201,"POLYGON ((-122.462265 37.721748, -122.462199 37.725293, -122.461202 37.724974, -122.459213 37.724563, -122.458191 37.72434399999999, -122.453105 37.723206, -122.452335 37.72318, -122.451596 37.723033, -122.449546 37.723011, -122.451646 37.719686, -122.452506 37.72003, -122.459198 37.720024, -122.459187 37.71823, -122.462245 37.71822, -122.462265 37.721748))",312.01
97,Java On Ocean Coffee House,37.72498,-122.46019,"(37.72498, -122.46019)",15,31201,31201,"POLYGON ((-122.462265 37.721748, -122.462199 37.725293, -122.461202 37.724974, -122.459213 37.724563, -122.458191 37.72434399999999, -122.453105 37.723206, -122.452335 37.72318, -122.451596 37.723033, -122.449546 37.723011, -122.451646 37.719686, -122.452506 37.72003, -122.459198 37.720024, -122.459187 37.71823, -122.462245 37.71822, -122.462265 37.721748))",312.01
98,Cherry Blossom Bakery,37.7246668748513,-122.459096722305,"(37.7246668748513, -122.459096722305)",15,31201,31201,"POLYGON ((-122.462265 37.721748, -122.462199 37.725293, -122.461202 37.724974, -122.459213 37.724563, -122.458191 37.72434399999999, -122.453105 37.723206, -122.452335 37.72318, -122.451596 37.723033, -122.449546 37.723011, -122.451646 37.719686, -122.452506 37.72003, -122.459198 37.720024, -122.459187 37.71823, -122.462245 37.71822, -122.462265 37.721748))",312.01
99,Starbucks,37.72504,-122.46158,"(37.72504, -122.46158)",15,31201,31201,"POLYGON ((-122.462265 37.721748, -122.462199 37.725293, -122.461202 37.724974, -122.459213 37.724563, -122.458191 37.72434399999999, -122.453105 37.723206, -122.452335 37.72318, -122.451596 37.723033, -122.449546 37.723011, -122.451646 37.719686, -122.452506 37.72003, -122.459198 37.720024, -122.459187 37.71823, -122.462245 37.71822, -122.462265 37.721748))",312.01
100,Lucky Ocean Cafe,37.7240899,-122.45835,"(37.7240899, -122.45835)",15,31201,31201,"POLYGON ((-122.462265 37.721748, -122.462199 37.725293, -122.461202 37.724974, -122.459213 37.724563, -122.458191 37.72434399999999, -122.453105 37.723206, -122.452335 37.72318, -122.451596 37.723033, -122.449546 37.723011, -122.451646 37.719686, -122.452506 37.72003, -122.459198 37.720024, -122.459187 37.71823, -122.462245 37.71822, -122.462265 37.721748))",312.01
101,McDonald's,37.7235448,-122.455453,"(37.7235448, -122.455453)",15,31201,31201,"POLYGON ((-122.462265 37.721748, -122.462199 37.725293, -122.461202 37.724974, -122.459213 37.724563, -122.458191 37.72434399999999, -122.453105 37.723206, -122.452335 37.72318, -122.451596 37.723033, -122.449546 37.723011, -122.451646 37.719686, -122.452506 37.72003, -122.459198 37.720024, -122.459187 37.71823, -122.462245 37.71822, -122.462265 37.721748))",312.01
102,Craftsman and Wolves - The Den,37.7269073837324,-122.391263064064,"(37.7269073837324, -122.391263064064)",16,23400,23400,"POLYGON ((-122.396682 37.720266, -122.393284 37.727764, -122.389801 37.725791, -122.38793 37.724729, -122.38521 37.723088, -122.384517 37.722862, -122.38282 37.721872, -122.386265 37.717179, -122.38685 37.717509, -122.388131 37.71629799999999, -122.391141 37.71803999999999, -122.393545 37.718487, -122.396682 37.720266))",234.0
103,Joyride Coffee Distributors,37.7252960205078,-122.389762878418,"(37.7252960205078, -122.389762878418)",16,23400,23400,"POLYGON ((-122.396682 37.720266, -122.393284 37.727764, -122.389801 37.725791, -122.38793 37.724729, -122.38521 37.723088, -122.384517 37.722862, -122.38282 37.721872, -122.386265 37.717179, -122.38685 37.717509, -122.388131 37.71629799999999, -122.391141 37.71803999999999, -122.393545 37.718487, -122.396682 37.720266))",234.0
104,McDonald's,37.728058,-122.392734,"(37.728058, -122.392734)",16,23400,23400,"POLYGON ((-122.396682 37.720266, -122.393284 37.727764, -122.389801 37.725791, -122.38793 37.724729, -122.38521 37.723088, -122.384517 37.722862, -122.38282 37.721872, -122.386265 37.717179, -122.38685 37.717509, -122.388131 37.71629799999999, -122.391141 37.71803999999999, -122.393545 37.718487, -122.396682 37.720266))",234.0
105,Hollow,37.7635812,-122.4734309,"(37.7635812, -122.4734309)",19,30201,30201,"POLYGON ((-122.477261 37.765486, -122.47073 37.76577899999999, -122.470595 37.763849, -122.470468 37.762027, -122.470335 37.760124, -122.476762 37.759837, -122.476974 37.761701, -122.477116 37.763562, -122.477261 37.765486))",302.01
106,The Game Parlour,37.76399,-122.47243,"(37.76399, -122.47243)",19,30201,30201,"POLYGON ((-122.477261 37.765486, -122.47073 37.76577899999999, -122.470595 37.763849, -122.470468 37.762027, -122.470335 37.760124, -122.476762 37.759837, -122.476974 37.761701, -122.477116 37.763562, -122.477261 37.765486))",302.01
107,Teapenter,37.76393,-122.47429,"(37.76393, -122.47429)",19,30201,30201,"POLYGON ((-122.477261 37.765486, -122.47073 37.76577899999999, -122.470595 37.763849, -122.470468 37.762027, -122.470335 37.760124, -122.476762 37.759837, -122.476974 37.761701, -122.477116 37.763562, -122.477261 37.765486))",302.01
108,Starbucks,37.763689,-122.477411,"(37.763689, -122.477411)",19,30201,30201,"POLYGON ((-122.477261 37.765486, -122.47073 37.76577899999999, -122.470595 37.763849, -122.470468 37.762027, -122.470335 37.760124, -122.476762 37.759837, -122.476974 37.761701, -122.477116 37.763562, -122.477261 37.765486))",302.01
109,Lady Falcon Coffee Club,37.76176,-122.47135,"(37.76176, -122.47135)",19,30201,30201,"POLYGON ((-122.477261 37.765486, -122.47073 37.76577899999999, -122.470595 37.763849, -122.470468 37.762027, -122.470335 37.760124, -122.476762 37.759837, -122.476974 37.761701, -122.477116 37.763562, -122.477261 37.765486))",302.01
110,Blue Bottle Coffee,37.792731,-122.405216,"(37.792731, -122.405216)",20,11800,11800,"POLYGON ((-122.407903 37.79406, -122.404796 37.794453, -122.404613 37.793565, -122.404418 37.792639, -122.407536 37.792249, -122.407903 37.79406))",118.0
111,Steap Tea Bar,37.7932604402304,-122.406762465835,"(37.7932604402304, -122.406762465835)",20,11800,11800,"POLYGON ((-122.407903 37.79406, -122.404796 37.794453, -122.404613 37.793565, -122.404418 37.792639, -122.407536 37.792249, -122.407903 37.79406))",118.0
112,Matcha Cafe Maiko,37.7941961789137,-122.4062082,"(37.7941961789137, -122.4062082)",20,11800,11800,"POLYGON ((-122.407903 37.79406, -122.404796 37.794453, -122.404613 37.793565, -122.404418 37.792639, -122.407536 37.792249, -122.407903 37.79406))",118.0
113,iCafe,37.7946472,-122.4069548,"(37.7946472, -122.4069548)",20,11800,11800,"POLYGON ((-122.407903 37.79406, -122.404796 37.794453, -122.404613 37.793565, -122.404418 37.792639, -122.407536 37.792249, -122.407903 37.79406))",118.0
114,Yu's Cafe,37.79508,-122.40594,"(37.79508, -122.40594)",20,11800,11800,"POLYGON ((-122.407903 37.79406, -122.404796 37.794453, -122.404613 37.793565, -122.404418 37.792639, -122.407536 37.792249, -122.407903 37.79406))",118.0
