RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/96,2/29/96,3/31/96,4/30/96,5/31/96,6/30/96,7/31/96,8/31/96,9/30/96,10/31/96,11/30/96,12/31/96,1/31/97,2/28/97,3/31/97,4/30/97,5/31/97,6/30/97,7/31/97,8/31/97,9/30/97,10/31/97,11/30/97,12/31/97,1/31/98,2/28/98,3/31/98,4/30/98,5/31/98,6/30/98,7/31/98,8/31/98,9/30/98,10/31/98,11/30/98,12/31/98,1/31/99,2/28/99,3/31/99,4/30/99,5/31/99,6/30/99,7/31/99,8/31/99,9/30/99,10/31/99,11/30/99,12/31/99,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20
417522,2416,Panhandle,Neighborhood,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,296531,298256,300788,305335,309682,313692,316943,321594,325287,329363,331974,334996,338575,340878,342551,342352,343959,344929,348809,349870,352461,352549,355761,359437,363564,371106,378866,389388,396398,403627,407394,411284,415283,423456,431071,436790,440333,443197,443747,445080,448074,456459,464140,475895,486862,497001,503488,510260,517373,523608,535031,546083,559677,568893,582660,590061,597381,604904,619601,635755,651077,664950,672553,678200,676090,670931,660466,653543,649131,645101,638968,632767,627600,623573,624129,626541,635374,645588,656482,669094,677663,683538,683525,682581,682124,684921,686284,687275,681677,678375,678129,677974,678584,678935,687016,696041,706795,713117,720978,729068,742466,754454,764476,771791,783639,798923,811589,822553,833804,851186,862979,870288,873820,882310,893524,904416,912268,918803,920829,925033,924251,918623,912468,911867,916049,914958,909116,902202,897693,892429,890429,887962,888225,893923,902909,912300,917701,924973,932987,942455,949072,953531,958341,954966,950762,939372,936254,935076,935251,927460,916075,909211,905859,901976,893921,887556,884133,877883,868217,851923,841413,835547,837533,829346,817443,810572,810973,821180,824548,832518,831053,834010,830655,832688,825644,827644,827479,828185,824500,814465,808205,800312,799543,798295,795454,786619,782679,777653,776282,774616,774766,777974,780310,789612,799093,807851,818337,832037,852074,876005,902822,924078,937236,946309,963440,967467,974571,979413,997460,1017703,1031434,1042242,1044729,1048347,1056898,1074696,1089497,1114829,1133658,1156822,1168408,1172493,1176739,1169699,1172281,1179080,1203082,1215284,1217572,1224442,1239565,1260551,1268356,1284851,1308416,1344058,1371057,1389181,1386997,1394018,1409442,1414226,1407030,1385400,1382976,1374142,1358231,1335464,1324552,1323991,1332856,1337082,1340436,1340851,1342848,1353589,1365333,1377112,1391006,1413792,1436138,1448848,1459757,1464588,1469670,1478241,1500023,1521499,1533441,1550829,1559615,1567686,1566285,1569549,1565986,1556028,1559422,1557248,1554913,1540492,1546220,1548111,1560860,1560105,1563790,1565752,1570651,1582302,1582052,1583711,1577685,1578189,1566020
417524,2459,Buena Vista,Neighborhood,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,338241,338057,338523,338886,338984,339145,339697,341127,341817,342304,341837,342698,344414,346786,347849,348963,351831,354843,357956,359855,363594,368289,375247,380285,384586,388198,394043,400473,405467,410522,414570,419420,424437,429712,434563,439282,443608,449973,455405,460609,465382,472013,481756,492976,502603,511196,519154,531200,545442,558430,570955,586930,606284,625751,641837,653892,667273,680826,699074,714274,727355,735816,739014,736181,726901,718180,710248,706731,702366,698203,690348,681075,672162,666849,669131,674595,684928,692548,700047,706925,711706,715452,715801,717082,719348,723776,726511,727640,723211,720971,720854,722693,725191,727034,734345,743116,755316,764366,773082,781117,794345,807188,819548,826848,837561,852424,866864,880810,890087,906743,917679,927499,930884,937206,946099,957576,970200,980730,987185,992418,995027,988560,983849,983880,991633,993951,990081,985295,979157,972406,966499,962892,961500,967270,974726,983839,987135,994628,1001172,1007827,1013115,1017346,1023220,1019371,1014503,1002614,999028,996338,999265,993790,987479,983770,983823,979933,972844,965417,962730,956612,948946,932703,918648,908893,905557,894117,874052,861564,854779,863111,866866,875700,873460,874838,871553,871912,864917,865885,870063,874178,873609,865549,858824,851502,850558,850175,847357,839307,837397,837493,841770,845543,850288,853932,854723,862727,874606,887989,900793,918888,939850,964447,986588,1004443,1015138,1025770,1047757,1053465,1057720,1057859,1077154,1096808,1110810,1116992,1120819,1124469,1133749,1150366,1161890,1186431,1205946,1230539,1240513,1244530,1249637,1248537,1252584,1258771,1281252,1293371,1300922,1311546,1330616,1353497,1364930,1384807,1409669,1437510,1459746,1479518,1484145,1498425,1518432,1528225,1524632,1504915,1502431,1489095,1474295,1458816,1460568,1467179,1482497,1487583,1487761,1484809,1486337,1499610,1516957,1539351,1550894,1568261,1576173,1587210,1594626,1601333,1610476,1621804,1647504,1671764,1684336,1701850,1735902,1772751,1796823,1801729,1801869,1799326,1807636,1811382,1812168,1804150,1817640,1826681,1833348,1822660,1823332,1835080,1849341,1866299,1872803,1880977,1881811,1886838,1878974
417507,2657,Ingleside Heights,Neighborhood,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,214307,214276,213499,212564,211522,211545,211196,211029,210833,211323,211935,212265,212830,213352,215274,216933,219507,220719,223759,226448,229642,231818,234376,237962,241947,245491,248062,250896,253323,256608,258368,261650,265016,269077,272182,274369,275905,278196,280866,284834,288356,291765,295172,297332,299183,301691,306461,312878,319654,326192,333586,340089,347570,354184,361236,369054,377873,387663,396514,405590,414443,421310,425605,428593,430787,433783,437144,441312,444607,444956,444761,442252,440911,440196,441926,445573,451012,456527,461286,466099,470483,475294,477960,481195,482701,486806,491445,495936,497200,498890,502558,506313,508763,510223,515242,522368,533954,543366,551745,558129,566153,574333,581599,588142,597803,611938,624859,634925,640239,649690,658291,667898,676178,683773,691018,696232,702557,707636,712424,718813,723984,724338,722036,721079,723682,728275,732878,737374,739660,737429,733660,732182,732889,739746,744733,752882,754417,755795,753282,753496,753094,751919,750695,739330,729820,713014,707538,697723,692448,678177,664627,652646,642892,634470,625121,618616,611458,602075,590292,577670,569987,568072,569280,560636,549430,544845,547349,555914,560995,569274,571993,574281,571841,570615,565424,568081,571406,569720,560167,546726,536206,527458,521552,518858,514638,507001,501222,497572,497354,496248,497794,499287,500203,502495,504734,508065,510256,517567,526962,537372,546100,557808,567654,577104,590044,595394,605397,612527,628840,643393,657963,673742,683498,687647,687563,696066,702503,717376,725470,736315,742717,746172,749068,742290,739484,738593,753382,760620,768952,776483,790292,800965,801303,805075,811549,821677,834556,848919,852086,854881,856122,860075,857085,854021,859894,863990,864805,864899,866106,867796,874302,881787,889376,889610,888723,889291,896777,905090,916427,928930,946862,964491,979661,988558,992851,996875,1012720,1032037,1042267,1054795,1061394,1071424,1067972,1060527,1046295,1035950,1037097,1044600,1044288,1043077,1048910,1054185,1059923,1059861,1066542,1075605,1089659,1102632,1108319,1110046,1111847,1111682,1108051
268305,2692,Mission Bay,Neighborhood,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828589,833304,836918,842220,846285,850394,856820,863419,871618,880933,889946,896445,903402,914696,925932,941192,952710,967446,975053,985816,993726,1003178,1008648,1015918,1022904,1016306,1010246,998480,1001131,996424,997368,989222,980472,967079,960939,963039,963787,972262,974935,980674,975821,976315,978919,988039,998494,1004722,1009426,999127,988303,968746,961606,957178,958241,950080,935981,923944,913846,907743,898140,889817,884394,876839,868162,852681,838704,829116,825037,810874,792480,776932,771069,777320,781233,789880,786170,784862,778640,778059,772489,774790,776930,778612,774104,762116,750690,738920,734734,733956,734936,731523,730532,730693,733456,734185,734314,735919,736813,743706,753855,763240,771517,779444,791425,802732,816896,832461,846590,860386,881696,892656,903747,910646,927490,948203,965010,986024,997557,1005127,1009399,1021588,1031934,1050787,1064904,1082789,1092520,1096164,1101213,1095862,1096772,1101713,1123095,1135041,1139652,1146076,1158163,1175460,1183459,1198689,1218430,1242160,1263028,1278986,1283113,1293328,1307408,1312700,1307648,1289654,1284354,1273268,1256022,1237666,1229355,1229307,1234443,1233497,1230690,1225466,1221537,1223599,1229718,1238581,1250012,1263994,1275537,1280253,1284142,1284945,1285147,1287888,1303551,1321634,1328574,1338276,1345996,1357266,1356551,1352886,1343293,1331726,1334576,1337201,1337893,1330028,1336650,1340106,1347174,1343939,1348689,1356563,1367386,1381054,1383119,1383749,1378661,1377377,1368499
417501,2951,Lower Pacific Heights,Neighborhood,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,311819,310680,310827,311525,312200,312570,311168,310685,310834,312163,314189,316777,318587,320809,321634,322576,324183,326470,332621,339566,346534,351041,353988,356878,362451,368902,376746,382155,387931,393949,398853,400230,400426,403254,408434,412472,414398,417707,421554,427534,432485,438528,443027,449772,458595,468038,476654,487253,499294,511321,523514,534895,545671,555802,568199,580985,590422,597995,609718,624873,640894,649776,653992,657830,662475,664964,664250,663029,664602,665758,661831,651255,640094,633700,630073,625617,624280,626667,629147,631968,631610,633762,633519,636849,637605,641011,644661,649078,647134,644127,645462,647589,651239,650970,656161,661210,671551,679172,686862,693832,705311,718271,728271,737172,747094,761510,773724,784000,791938,805175,817012,827347,832992,838378,846430,853829,863198,870950,876902,883453,886680,883331,878585,875935,879838,881136,879571,876560,873622,869510,866550,864762,865034,870551,876331,884700,889646,897271,902055,906913,907202,908149,909953,906904,902786,892912,891847,892542,893539,884799,873057,867536,866594,862979,856811,851408,850042,846332,841038,829358,820067,817413,824113,822853,818157,817025,820469,830412,834069,841640,839172,838592,837954,840555,836659,836548,835363,836280,832029,822953,815958,808886,807357,808839,807210,802725,795827,789212,785470,782171,781917,783546,785924,795496,805570,813306,817942,822549,839214,862264,888898,909069,921529,932413,947164,951021,959430,966945,986682,1007274,1020730,1029218,1027832,1028123,1032567,1045002,1057878,1071454,1077243,1084441,1091042,1095192,1095793,1087695,1086879,1092382,1113058,1122407,1123918,1133749,1153317,1179155,1189271,1205401,1226354,1251868,1270589,1282020,1282098,1292013,1309436,1319135,1314960,1294968,1287692,1274593,1264524,1254317,1259214,1266293,1277013,1280960,1282754,1280754,1281344,1294404,1310742,1326021,1329071,1337665,1343876,1357827,1368640,1375041,1377411,1384891,1405418,1423076,1433881,1453403,1490887,1526925,1549318,1551013,1546836,1539997,1546130,1545661,1541441,1531147,1541257,1546357,1544983,1531660,1527402,1533698,1544441,1559208,1565215,1573288,1576308,1582351,1574939
207518,3403,South Beach,Neighborhood,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,310989,307593,306076,302531,300762,299258,298210,297965,297835,298401,299762,301046,302155,303991,306396,310412,314109,317223,319929,321746,324794,326796,329253,332626,337213,343012,346980,349825,350311,353416,357507,363115,367947,374440,378993,383044,386899,391202,395749,398306,402595,406019,411254,416655,422436,428897,436962,446538,455905,465758,478956,494473,511434,525861,537499,545918,555253,564797,575757,587795,597723,606437,609114,612124,611328,611013,610374,614379,618311,618782,615560,609638,606262,601561,598959,596902,599255,604080,610026,613142,613717,613368,614609,616327,618869,624205,628724,631173,628145,626256,626858,629018,632089,635797,640322,647101,654841,662403,671181,680207,691810,702513,711209,720369,731946,745940,759363,769725,778670,791362,801582,813865,824346,835955,847381,854928,864618,876641,888402,900204,906696,906896,906687,906183,911950,917556,922548,928710,927479,922414,915604,913589,917344,925332,936839,947373,949902,948205,944159,943085,946037,946981,949757,944002,937254,924603,917243,912593,914376,913601,912005,910742,909273,907757,903283,898066,895181,889056,878644,861849,847949,838064,832554,817695,801295,789177,781396,783601,780626,787432,787236,791280,787943,788104,784478,790596,796529,802179,806296,803460,801318,791665,789244,789314,791845,788452,786616,785113,787507,787355,786349,786237,788993,799089,809711,818024,824962,835582,849640,864651,879455,897839,912615,928347,945727,951755,958585,963340,979532,998099,1014437,1031942,1041224,1045771,1049862,1062715,1074892,1097105,1113891,1133359,1145704,1151421,1157784,1149165,1148160,1149347,1170481,1178961,1181984,1190378,1209180,1234437,1246096,1263282,1279783,1302898,1320824,1338491,1340387,1349775,1366725,1372637,1367070,1345333,1337324,1324065,1316504,1312805,1319063,1323073,1331161,1333584,1330071,1319020,1309724,1307595,1312598,1320019,1324328,1332031,1340122,1347027,1350035,1348649,1346641,1353601,1366456,1383170,1388331,1399379,1406409,1412317,1408625,1402912,1394708,1383461,1389343,1392462,1396588,1391485,1401320,1407932,1419410,1420449,1425820,1432161,1439956,1451000,1447952,1442253,1430857,1421825,1403262
268201,4039,Haight,Neighborhood,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,361237,358572,358137,358203,359392,360315,360229,360827,361994,363405,363834,364396,365615,369512,372388,372426,371896,372858,378163,383293,388118,391125,396548,403987,411948,420193,428958,440478,453878,464982,471175,475234,480750,489750,498465,503075,506344,510199,513451,513713,507195,505414,505406,512165,516978,525092,532596,542686,551760,559296,571199,587883,610490,632764,655090,669469,680645,687267,698066,711264,726517,739258,740567,735432,725152,713637,702636,694865,694190,688580,681191,669409,662389,658618,664064,672308,684556,694579,703148,713071,718584,728520,733477,738189,738773,740171,739821,738792,732771,730202,729116,728379,727174,725239,730949,740740,755869,767057,777474,786882,800323,814112,828098,841720,860825,883427,901817,914960,921449,935096,945010,953931,960797,967448,975788,981744,986246,990133,993957,1001616,1006117,1002544,1000884,1004327,1009398,1009607,1006530,1001604,996245,986636,976618,966300,961057,966406,972691,979847,983299,994707,1004189,1016455,1024956,1034485,1046777,1051629,1053796,1045733,1044849,1045683,1050921,1042739,1030682,1021461,1020027,1015848,1004830,994079,989399,981588,971064,949805,935286,926270,927049,917865,901324,892908,892472,904833,907010,913271,908739,911365,906100,905789,897245,900015,903611,904535,900090,887009,880336,872726,873305,873100,871555,864016,861168,855553,854470,855243,859357,865345,868198,879966,893107,906960,920119,938945,962517,989636,1014081,1032517,1043540,1053531,1073615,1076891,1082072,1082619,1100796,1120098,1134084,1144460,1149884,1154734,1163628,1181343,1195906,1223849,1243644,1269644,1280162,1282360,1284489,1280399,1287481,1299359,1327896,1340797,1345237,1353039,1374784,1400029,1415119,1440207,1473227,1513900,1540708,1560324,1556835,1569935,1590861,1599617,1587517,1558658,1549919,1531029,1505352,1473518,1465169,1465506,1480378,1481297,1480517,1474517,1475789,1489864,1506096,1525833,1549783,1581529,1602727,1609011,1612772,1613722,1617711,1627782,1653184,1676345,1688626,1703856,1708605,1713583,1709544,1713898,1706686,1700237,1702778,1703517,1695830,1679682,1682012,1683503,1695666,1693698,1698477,1701668,1710531,1720893,1721636,1720798,1716810,1716830,1706095
417518,4055,Duboce Triangle,Neighborhood,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,368106,371502,371728,374479,374492,375392,378298,379153,380380,379417,380399,381768,380955,378815,378353,377124,378788,379267,380044,383964,386966,390756,392937,395498,402675,408880,416308,424047,434012,444019,447457,449689,452115,459513,467220,474554,479340,483820,488113,492126,494613,497647,504812,515114,528876,542546,551709,559625,569255,585421,602739,624689,647860,673215,695685,710164,722510,731807,750463,768839,784638,788651,785517,772298,752979,729533,710936,700504,688665,676549,660050,646753,634730,629811,629417,635660,644615,656650,665657,671780,677031,681490,687308,691800,697870,703375,710257,713280,712433,709785,713025,719245,727098,732982,740893,748074,756520,760713,763515,766462,776259,788963,799614,807411,816619,833019,847172,864210,877459,900685,916881,933691,942569,953307,964056,973459,982627,986470,987887,986403,983964,973418,969377,967701,973552,970195,960298,950514,941191,933943,928033,926317,927958,934979,939310,944050,944294,953543,966029,979531,991707,998722,1007006,1000496,991665,973535,966940,965165,970092,965472,956326,948121,942124,938674,932117,930845,932192,933619,932585,920721,908619,898918,898208,889890,876455,868175,866695,878757,885947,896743,894829,896718,893785,895322,888130,890009,894003,896344,894458,881905,872679,863115,860916,860222,856315,848850,846371,847372,851192,853847,855333,857637,859085,867616,879260,891852,906392,923540,944005,964107,984212,1002628,1015111,1027766,1047912,1058982,1070808,1078702,1097536,1118651,1135372,1147507,1154663,1162314,1174115,1194414,1208367,1222319,1229086,1239355,1248319,1251842,1258492,1256242,1255927,1256493,1274089,1281993,1284595,1295782,1315243,1342670,1353677,1370626,1391002,1418889,1446288,1464548,1463867,1470858,1488574,1496449,1489717,1463941,1453101,1436571,1415078,1391164,1380890,1382987,1397229,1401131,1398274,1390793,1389427,1400103,1415879,1432602,1449838,1473182,1490266,1499845,1506168,1512811,1523047,1535185,1562498,1584871,1596272,1611873,1621715,1630992,1626661,1624107,1618259,1608593,1611071,1607047,1601075,1586406,1592789,1593200,1605001,1603793,1612593,1620567,1629140,1640970,1641856,1647071,1644611,1648317,1638798
268419,4112,Presidio Heights,Neighborhood,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,640140,638170,637084,635215,635220,636308,637919,640105,641171,642884,644192,648292,655612,664195,673089,679602,686889,693403,701268,709605,720077,730225,742647,754516,763064,770233,776149,786646,793478,801083,807043,814914,825091,835794,845086,848252,851934,861269,876206,892884,911611,934487,959843,981480,1003020,1028188,1057261,1092943,1126774,1155279,1180746,1201099,1226338,1247716,1272725,1299026,1323262,1350638,1382934,1422015,1458823,1488562,1503216,1519649,1528935,1541650,1543943,1548823,1555803,1551271,1541753,1517613,1505466,1491413,1496319,1499280,1511301,1519345,1530587,1545008,1550039,1559790,1559505,1564094,1560283,1568843,1576380,1582013,1575949,1572963,1580989,1583408,1586616,1581437,1589841,1604711,1631217,1654754,1671775,1692358,1711423,1733975,1745662,1762689,1787607,1823140,1852381,1877483,1889992,1915657,1933045,1951487,1966367,1980261,1995918,2003749,2015732,2033348,2049084,2060176,2067430,2055236,2049423,2039860,2049550,2055430,2058437,2059649,2057945,2050237,2040293,2036972,2036791,2051438,2062473,2080380,2076354,2073618,2069283,2077026,2081084,2082540,2089019,2081826,2076480,2056627,2059408,2059878,2077680,2071813,2059607,2046873,2040986,2021704,1994427,1970104,1959295,1940314,1913809,1882124,1853950,1844962,1850264,1836621,1815672,1813909,1834973,1872928,1896378,1926177,1933838,1948092,1956726,1978485,1977858,1983716,1982761,1985898,1974211,1950038,1926172,1911231,1918122,1920483,1914729,1887697,1885247,1901797,1939611,1975795,2002795,2026860,2042929,2074683,2102477,2138743,2174679,2228123,2278826,2316575,2343868,2353565,2363559,2375878,2414474,2431381,2458244,2487205,2542752,2592841,2629369,2666950,2691096,2715677,2743944,2795726,2847933,2911794,2958920,2992613,3005054,2996268,3000703,3020741,3051298,3089273,3129174,3151676,3159250,3161748,3177220,3204266,3219038,3270401,3323702,3348584,3364605,3379295,3401481,3425486,3459039,3475927,3468255,3431519,3429516,3411040,3383452,3350496,3351346,3367721,3399676,3413094,3414891,3414952,3424591,3468498,3515587,3561819,3599535,3649976,3679638,3705797,3733816,3778602,3818072,3869514,3946134,4018115,4051209,4099002,4182128,4291011,4400284,4454391,4471421,4444702,4474519,4488341,4517526,4516194,4590794,4644640,4688652,4674323,4662630,4687845,4730419,4795151,4812865,4828940,4808318,4799344,4743751
417520,4214,Laurel Heights,Neighborhood,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,357138,356469,356180,354417,353124,352666,354400,357481,361184,365603,369289,372656,376036,380005,383262,388900,395127,400758,403529,405111,407899,409852,413440,419058,427121,433882,441733,447679,454690,462048,469967,477748,482520,488872,496616,503228,506598,513609,521236,530269,534474,539165,545499,553105,564102,575738,586628,597933,610219,623522,638747,656604,675867,696780,718407,740686,758284,771201,784609,800025,816821,828060,833131,836970,841119,843688,840818,840129,842918,849851,852501,851006,849987,845001,841828,836909,841222,847750,853805,855172,853466,854285,856591,862406,861911,869006,876857,886123,882452,873934,874220,879383,887701,885741,887911,889689,902468,913895,926572,937855,954177,975818,989989,999211,1007556,1026275,1043873,1058626,1067950,1080010,1089306,1095133,1098705,1097512,1101062,1105180,1118489,1130797,1138628,1143608,1144209,1138662,1130186,1126250,1127312,1136439,1140869,1148800,1141675,1132264,1120353,1120357,1123875,1136279,1148809,1163019,1171872,1179661,1185050,1187300,1189961,1190685,1198707,1195751,1196291,1185919,1183100,1179081,1180484,1170310,1161111,1155485,1162718,1169980,1175466,1176821,1173785,1166394,1165653,1162174,1158648,1157372,1165342,1166622,1159049,1155936,1162850,1182157,1193298,1205620,1198876,1194517,1187011,1188839,1179170,1176577,1177030,1176561,1157963,1128172,1110538,1102787,1107902,1113657,1123408,1122204,1122971,1117214,1109642,1104225,1106813,1119836,1127030,1141721,1152241,1159555,1156809,1164983,1186716,1225576,1268003,1303841,1326536,1342864,1364236,1363817,1369380,1378217,1412345,1442052,1459197,1460867,1456525,1451993,1460299,1478638,1498856,1533182,1557599,1587646,1602748,1614598,1620604,1625266,1632549,1642282,1661175,1667111,1673382,1691759,1722582,1750405,1753716,1770367,1799559,1820630,1839065,1862247,1883958,1917998,1950519,1963237,1957889,1931504,1942025,1934597,1929862,1923892,1939831,1949043,1965458,1971502,1977372,1974745,1971216,1988285,2007391,2030963,2038299,2058134,2066600,2091077,2105744,2120880,2122150,2126999,2160174,2198585,2221059,2251165,2313921,2383671,2436039,2451235,2462035,2460610,2475684,2488960,2495753,2486763,2501727,2513440,2510797,2481401,2468508,2477161,2491589,2514998,2531446,2547712,2552600,2561329,2558177
268206,4223,Hayes Valley,Neighborhood,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,267029,268657,271105,273962,277346,280558,285165,289221,292721,295557,298045,298888,300200,301548,302536,304443,305399,307059,307228,308179,309718,312114,315421,321636,326611,332308,337520,344755,351410,356652,361288,365499,370108,375595,381905,387840,394546,399866,403881,408234,414593,422720,429652,438921,449340,458985,464418,468852,475843,487169,501472,515275,529680,544979,563432,579079,593624,606109,626331,647574,665772,675900,682103,686444,683793,677688,668159,655184,642166,631489,622658,611765,601599,594687,590875,589015,593747,601810,611300,623844,632437,637802,636446,637721,638938,643436,646997,648841,644017,638023,634567,635499,637827,643914,652650,662966,673389,682329,690897,699604,713067,727048,739215,746513,756956,768927,781368,792218,804328,818179,829201,839307,846393,854854,865258,875673,888468,897923,903254,905123,902842,897562,891217,886891,888408,888809,884476,879028,871782,863026,859878,859825,863224,870508,881900,895779,902006,906654,912149,919877,924392,929052,930985,927729,921845,909279,901163,893419,893337,889590,883299,876946,871770,867017,859027,850368,845215,838654,833653,823657,812365,803459,797806,786735,776667,771430,775017,785862,788771,794219,789283,787985,785201,785672,782331,787270,789081,791288,784462,774461,771087,768900,771774,772448,769888,762774,758304,752211,748732,741115,738045,735567,734295,737402,741897,745139,749786,758200,774512,791885,812121,830862,845285,857680,872359,875338,881897,889321,909092,928925,940071,953423,961163,972887,982226,999539,1009709,1030373,1043390,1061179,1070044,1074825,1081574,1076974,1077243,1078822,1097135,1105247,1114376,1129448,1151203,1173261,1182014,1196188,1213279,1236568,1255284,1264505,1262943,1270619,1288462,1294858,1292352,1278161,1277942,1273691,1272125,1266338,1271006,1280079,1295256,1303520,1298813,1290777,1286222,1294472,1307702,1318739,1324845,1336212,1341498,1345612,1347694,1350270,1352872,1356534,1368722,1380328,1382226,1392209,1395739,1403685,1401461,1400971,1388714,1369865,1372286,1377401,1378205,1361588,1365434,1369805,1385893,1384799,1392164,1397606,1411013,1429300,1432515,1433361,1432331,1442575,1439377
